vehicle_x,vehicle_y,vehicle_z
11.6534,1.45403,-0.00100151
11.6775,1.44735,-0.0010016
11.7015,1.44065,-0.00100123
11.7256,1.43387,-0.00100183
11.7497,1.42707,-0.00100155
11.7737,1.42024,-0.00100156
11.7977,1.41341,-0.00100119
11.8218,1.40652,-0.00100178
11.8458,1.39962,-0.00100158
11.8698,1.3927,-0.00100154
11.8938,1.38577,-0.0010014
11.9178,1.3788,-0.00100175
11.9418,1.37179,-0.00100164
11.9658,1.36477,-0.00100151
11.9898,1.35773,-0.00100188
12.0137,1.35065,-0.00100172
12.0377,1.34354,-0.00100162
12.0616,1.33641,-0.0010015
12.0856,1.32924,-0.00100177
12.1095,1.32206,-0.0010017
12.1334,1.31482,-0.00100174
12.1573,1.30756,-0.0010015
12.1813,1.30027,-0.00100168
12.2051,1.29295,-0.00100169
12.229,1.28557,-0.00100138
12.2529,1.27816,-0.00100149
12.2768,1.27074,-0.00100162
12.3006,1.26331,-0.0010013
12.3244,1.25584,-0.00100179
12.3483,1.24835,-0.0010015
12.3721,1.24084,-0.00100157
12.396,1.23333,-0.00100124
12.4198,1.22577,-0.00100186
12.4436,1.2182,-0.00100153
12.4674,1.21061,-0.00100154
12.4912,1.203,-0.00100131
12.515,1.19536,-0.00100181
12.5388,1.18769,-0.00100156
12.5626,1.18,-0.00100151
12.5864,1.17229,-0.0010019
12.6101,1.16455,-0.00100177
12.6338,1.15678,-0.00100161
12.6576,1.14898,-0.00100149
12.6814,1.14116,-0.00100184
12.705,1.13331,-0.00100174
12.7288,1.12542,-0.00100155
12.7525,1.1175,-0.00100147
12.7762,1.10957,-0.00100172
12.7998,1.10163,-0.00100171
12.8235,1.09365,-0.00100181
12.8472,1.08567,-0.00100146
12.8709,1.07766,-0.00100165
12.8945,1.06966,-0.00100161
12.9182,1.06161,-0.00100138
12.9419,1.05355,-0.00100147
12.9655,1.04547,-0.0010016
12.9891,1.03739,-0.0010013
13.0128,1.02926,-0.00100167
13.0364,1.02112,-0.00100148
13.06,1.01296,-0.00100155
13.0836,1.0048,-0.00100128
13.1072,0.996592,-0.00100188
13.1308,0.988368,-0.00100151
13.1544,0.980121,-0.00100152
13.178,0.971857,-0.0010018
13.2016,0.963565,-0.00100183
13.2251,0.955242,-0.00100155
