desired_x,desired_y,desired_z
3.4185,0.990431,0
3.4285,0.989728,0
3.35338,0.994399,0
3.36338,0.993858,0
3.37338,0.993292,0
3.38338,0.992701,0
3.39338,0.992086,0
3.40338,0.991446,0
3.41338,0.990781,0
3.42338,0.990091,0
3.43338,0.989377,0
3.44338,0.988637,0
3.36825,0.993585,0
3.37825,0.993007,0
3.38825,0.992404,0
3.39825,0.991777,0
3.40825,0.991125,0
3.41825,0.990448,0
3.42825,0.989746,0
3.43825,0.989019,0
3.44825,0.988268,0
3.45825,0.987492,0
3.38313,0.992716,0
3.39313,0.992102,0
3.40313,0.991462,0
3.41313,0.990798,0
3.42313,0.990108,0
3.43313,0.989395,0
3.44313,0.988656,0
3.45313,0.987893,0
3.46313,0.987105,0
3.47313,0.986292,0
3.39801,0.991793,0
3.40801,0.991141,0
3.41801,0.990465,0
3.42801,0.989763,0
3.43801,0.989037,0
3.44801,0.988287,0
3.45801,0.987511,0
3.46801,0.986711,0
3.47801,0.985887,0
3.48801,0.985037,0
3.40792,0.991147,0
3.41792,0.99047,0
3.42792,0.989769,0
3.43792,0.989043,0
3.44792,0.988293,0
3.45792,0.987518,0
3.46792,0.986718,0
3.47792,0.985893,0
3.48792,0.985044,0
3.49792,0.98417,0
3.4228,0.990131,0
3.4328,0.989418,0
3.4428,0.988681,0
3.4528,0.987918,0
3.4628,0.987131,0
3.4728,0.986319,0
3.4828,0.985482,0
3.4928,0.984621,0
3.5028,0.983735,0
3.5128,0.982825,0
3.43768,0.989062,0
3.44768,0.988312,0
3.45768,0.987537,0
3.46768,0.986738,0
3.47768,0.985914,0
3.48768,0.985065,0
3.49768,0.984192,0
3.50768,0.983294,0
3.51768,0.982372,0
3.52768,0.981425,0
3.45255,0.987937,0
3.46255,0.987151,0
3.47255,0.986339,0
3.48255,0.985503,0
3.49255,0.984643,0
3.50255,0.983757,0
3.51255,0.982848,0
3.52255,0.981913,0
3.53255,0.980954,0
3.54255,0.979971,0
3.46743,0.986758,0
3.47743,0.985935,0
3.48743,0.985087,0
3.49743,0.984214,0
3.50743,0.983317,0
3.51743,0.982395,0
3.52743,0.981449,0
3.53743,0.980478,0
3.54743,0.979482,0
3.55743,0.978462,0
3.48231,0.985524,0
3.49231,0.984664,0
3.50231,0.983779,0
3.51231,0.98287,0
3.52231,0.981936,0
3.53231,0.980978,0
3.54231,0.979995,0
3.55231,0.978988,0
3.56231,0.977956,0
3.57231,0.9769,0
3.49719,0.984235,0
3.50719,0.983339,0
3.51719,0.982418,0
3.52719,0.981472,0
3.53719,0.980502,0
3.54719,0.979507,0
3.55719,0.978487,0
3.56719,0.977444,0
3.57719,0.976376,0
3.58719,0.975283,0
3.51207,0.982892,0
3.52207,0.981959,0
3.53207,0.981001,0
3.54207,0.980019,0
3.55207,0.979012,0
3.56207,0.977981,0
3.57207,0.976926,0
3.58207,0.975845,0
3.59207,0.974741,0
3.60207,0.973612,0
3.52695,0.981495,0
3.53695,0.980525,0
3.54695,0.979531,0
3.55695,0.978512,0
3.56695,0.977469,0
3.57695,0.976402,0
3.58695,0.975309,0
3.59695,0.974193,0
3.60695,0.973052,0
3.61695,0.971887,0
3.54183,0.980043,0
3.55183,0.979037,0
3.56183,0.978006,0
3.57183,0.976951,0
3.58183,0.975872,0
3.59183,0.974768,0
3.60183,0.973639,0
3.61183,0.972487,0
3.62183,0.97131,0
3.63183,0.970109,0
3.55671,0.978537,0
3.56671,0.977494,0
3.57671,0.976427,0
3.58671,0.975336,0
3.59671,0.97422,0
3.60671,0.97308,0
3.61671,0.971915,0
3.62671,0.970727,0
3.63671,0.969514,0
3.64671,0.968276,0
3.57159,0.976977,0
3.58159,0.975898,0
3.59159,0.974794,0
3.60159,0.973667,0
3.61159,0.972515,0
3.62159,0.971338,0
3.63159,0.970138,0
3.64159,0.968913,0
3.65159,0.967664,0
3.66159,0.96639,0
3.58647,0.975362,0
3.59647,0.974247,0
3.60647,0.973107,0
3.61647,0.971943,0
3.62647,0.970755,0
3.63647,0.969543,0
3.64647,0.968306,0
3.65647,0.967045,0
3.66647,0.96576,0
3.67647,0.964451,0
3.60135,0.973694,0
3.61135,0.972542,0
3.62135,0.971366,0
3.63135,0.970166,0
3.64135,0.968942,0
3.65135,0.967694,0
3.66135,0.966421,0
3.67135,0.965124,0
3.68135,0.963803,0
3.69135,0.962458,0
3.61623,0.971971,0
3.62623,0.970784,0
3.63623,0.969572,0
3.64623,0.968336,0
3.65623,0.967075,0
3.66623,0.965791,0
3.67623,0.964482,0
3.68623,0.963149,0
3.69623,0.961792,0
3.70623,0.960411,0
3.63112,0.970195,0
3.64112,0.968971,0
3.65112,0.967723,0
3.66112,0.966451,0
3.67112,0.965155,0
3.68112,0.963834,0
3.69112,0.96249,0
3.70112,0.961121,0
3.71112,0.959729,0
3.72112,0.958312,0
3.646,0.968365,0
3.656,0.967105,0
3.666,0.965821,0
3.676,0.964513,0
3.686,0.963181,0
3.696,0.961825,0
3.706,0.960444,0
3.716,0.95904,0
3.726,0.957612,0
3.736,0.956159,0
3.65592,0.967115,0
3.66592,0.965831,0
3.67592,0.964524,0
3.68592,0.963191,0
3.69592,0.961835,0
3.70592,0.960455,0
3.71592,0.959051,0
3.72592,0.957623,0
3.73592,0.956171,0
3.74592,0.954695,0
3.6708,0.965196,0
3.6808,0.963876,0
3.6908,0.962532,0
3.7008,0.961165,0
3.7108,0.959773,0
3.7208,0.958357,0
3.7308,0.956917,0
3.7408,0.955453,0
3.7508,0.953966,0
3.7608,0.952454,0
3.68568,0.963223,0
3.69568,0.961868,0
3.70568,0.960488,0
3.71568,0.959085,0
3.72568,0.957657,0
3.73568,0.956206,0
3.74568,0.95473,0
3.75568,0.953231,0
3.76568,0.951708,0
3.77568,0.950161,0
3.70056,0.961197,0
3.71056,0.959806,0
3.72056,0.958391,0
3.73056,0.956952,0
3.74056,0.955488,0
3.75056,0.954001,0
3.76056,0.95249,0
3.77056,0.950956,0
3.78056,0.949397,0
3.79056,0.947815,0
3.71545,0.959118,0
3.72545,0.957691,0
3.73545,0.95624,0
3.74545,0.954765,0
3.75545,0.953266,0
3.76545,0.951744,0
3.77545,0.950197,0
3.78545,0.948627,0
3.79545,0.947033,0
3.80545,0.945416,0
3.73033,0.956985,0
3.74033,0.955523,0
3.75033,0.954036,0
3.76033,0.952526,0
3.77033,0.950992,0
3.78033,0.949434,0
3.79033,0.947852,0
3.80033,0.946246,0
3.81033,0.944617,0
3.82033,0.942965,0
3.74522,0.9548,0
3.75522,0.953301,0
3.76522,0.951779,0
3.77522,0.950234,0
3.78522,0.948664,0
3.79522,0.947071,0
3.80522,0.945454,0
3.81522,0.943813,0
3.82522,0.942149,0
3.83522,0.940461,0
3.7601,0.952561,0
3.7701,0.951027,0
3.7801,0.94947,0
3.7901,0.947889,0
3.8001,0.946284,0
3.8101,0.944655,0
3.8201,0.943003,0
3.8301,0.941328,0
3.8401,0.939628,0
3.8501,0.937906,0
3.77498,0.95027,0
3.78498,0.9487,0
3.79498,0.947108,0
3.80498,0.945491,0
3.81498,0.943851,0
3.82498,0.942188,0
3.83498,0.9405,0
3.84498,0.93879,0
3.85498,0.937056,0
3.86498,0.935298,0
3.78987,0.947925,0
3.79987,0.946321,0
3.80987,0.944693,0
3.81987,0.943042,0
3.82987,0.941366,0
3.83987,0.939668,0
3.84987,0.937946,0
3.85987,0.9362,0
3.86987,0.934431,0
3.87987,0.932638,0
3.80476,0.945529,0
3.81476,0.943889,0
3.82476,0.942226,0
3.83476,0.940539,0
3.84476,0.938829,0
3.85476,0.937096,0
3.86476,0.935339,0
3.87476,0.933558,0
3.88476,0.931754,0
3.89476,0.929927,0
3.81964,0.94308,0
3.82964,0.941405,0
3.83964,0.939707,0
3.84964,0.937985,0
3.85964,0.93624,0
3.86964,0.934472,0
3.87964,0.93268,0
3.88964,0.930865,0
3.89964,0.929026,0
3.90964,0.927165,0
3.83453,0.940578,0
3.84453,0.938869,0
3.85453,0.937136,0
3.86453,0.935379,0
3.87453,0.933599,0
3.88453,0.931796,0
3.89453,0.929969,0
3.90453,0.92812,0
3.91453,0.926247,0
3.92453,0.92435,0
3.84941,0.938025,0
3.85941,0.93628,0
3.86941,0.934512,0
3.87941,0.932721,0
3.88941,0.930906,0
3.89941,0.929068,0
3.90941,0.927207,0
3.91941,0.925323,0
3.92941,0.923415,0
3.93941,0.921485,0
3.8643,0.935419,0
3.8743,0.93364,0
3.8843,0.931837,0
3.8943,0.930011,0
3.9043,0.928162,0
3.9143,0.926289,0
3.9243,0.924394,0
3.9343,0.922475,0
3.9443,0.920533,0
3.9543,0.918568,0
3.87919,0.932762,0
3.88919,0.930948,0
3.89919,0.92911,0
3.90919,0.92725,0
3.91919,0.925366,0
3.92919,0.923459,0
3.93919,0.921529,0
3.94919,0.919576,0
3.95919,0.9176,0
3.96919,0.915601,0
3.88911,0.930962,0
3.89911,0.929124,0
3.90911,0.927264,0
3.91911,0.92538,0
3.92911,0.923474,0
3.93911,0.921544,0
3.94911,0.919591,0
3.95911,0.917615,0
3.96911,0.915616,0
3.97911,0.913594,0
3.904,0.928218,0
3.914,0.926347,0
3.924,0.924452,0
3.934,0.922534,0
3.944,0.920592,0
3.954,0.918628,0
3.964,0.916641,0
3.974,0.914631,0
3.984,0.912598,0
3.994,0.910543,0
3.91888,0.925424,0
3.92888,0.923518,0
3.93888,0.921588,0
3.94888,0.919636,0
3.95888,0.917661,0
3.96888,0.915662,0
3.97888,0.913641,0
3.98888,0.911597,0
3.99888,0.90953,0
4.00888,0.907441,0
3.93376,0.922578,0
3.94376,0.920638,0
3.95376,0.918674,0
3.96376,0.916688,0
3.97376,0.914678,0
3.98376,0.912646,0
3.99376,0.910591,0
4.00376,0.908513,0
4.01376,0.906412,0
4.02376,0.904289,0
3.94865,0.919681,0
3.95865,0.917706,0
3.96865,0.915708,0
3.97865,0.913688,0
3.98865,0.911644,0
3.99865,0.909578,0
4.00865,0.907489,0
4.01865,0.905377,0
4.02865,0.903243,0
4.03865,0.901086,0
3.96354,0.916732,0
3.97354,0.914724,0
3.98354,0.912692,0
3.99354,0.910637,0
4.00354,0.90856,0
4.01354,0.90646,0
4.02354,0.904337,0
4.03354,0.902191,0
4.04354,0.900023,0
4.05354,0.897833,0
3.97843,0.913733,0
3.98843,0.91169,0
3.99843,0.909624,0
4.00843,0.907536,0
4.01843,0.905425,0
4.02843,0.903291,0
4.03843,0.901134,0
4.04843,0.898956,0
4.05843,0.896754,0
4.06843,0.89453,0
3.99332,0.910683,0
4.00332,0.908606,0
4.01332,0.906507,0
4.02332,0.904385,0
4.03332,0.90224,0
4.04332,0.900072,0
4.05332,0.897882,0
4.06332,0.89567,0
4.07332,0.893435,0
4.08332,0.891178,0
4.0082,0.907583,0
4.0182,0.905472,0
4.0282,0.903339,0
4.0382,0.901183,0
4.0482,0.899004,0
4.0582,0.896804,0
4.0682,0.89458,0
4.0782,0.892334,0
4.0882,0.890066,0
4.0982,0.887776,0
4.02309,0.904432,0
4.03309,0.902288,0
4.04309,0.900121,0
4.05309,0.897931,0
4.06309,0.895719,0
4.07309,0.893485,0
4.08309,0.891229,0
4.09309,0.88895,0
4.10309,0.886648,0
4.11309,0.884325,0
4.03798,0.901231,0
4.04798,0.899053,0
4.05798,0.896853,0
4.06798,0.89463,0
4.07798,0.892385,0
4.08798,0.890117,0
4.09798,0.887827,0
4.10798,0.885515,0
4.11798,0.883181,0
4.12798,0.880825,0
4.05287,0.89798,0
4.06287,0.895769,0
4.07287,0.893535,0
4.08287,0.891279,0
4.09287,0.889001,0
4.10287,0.8867,0
4.11287,0.884377,0
4.12287,0.882032,0
4.13287,0.879665,0
4.14287,0.877276,0
4.06776,0.89468,0
4.07776,0.892435,0
4.08776,0.890168,0
4.09776,0.887878,0
4.10776,0.885567,0
4.11776,0.883233,0
4.12776,0.880878,0
4.13776,0.8785,0
4.14776,0.8761,0
4.15776,0.873679,0
4.08265,0.891329,0
4.09265,0.889051,0
4.10265,0.886751,0
4.11265,0.884429,0
4.12265,0.882084,0
4.13265,0.879718,0
4.14265,0.877329,0
4.15265,0.874919,0
4.16265,0.872487,0
4.17265,0.870033,0
4.09754,0.887929,0
4.10754,0.885618,0
4.11754,0.883285,0
4.12754,0.88093,0
4.13754,0.878553,0
4.14754,0.876154,0
4.15754,0.873732,0
4.16754,0.87129,0
4.17754,0.868825,0
4.18754,0.866338,0
4.11243,0.88448,0
4.12243,0.882136,0
4.13243,0.87977,0
4.14243,0.877382,0
4.15243,0.874973,0
4.16243,0.872541,0
4.17243,0.870087,0
4.18243,0.867612,0
4.19243,0.865115,0
4.20243,0.862596,0
4.12235,0.882154,0
4.13235,0.879788,0
4.14235,0.8774,0
4.15235,0.87499,0
4.16235,0.872559,0
4.17235,0.870105,0
4.18235,0.86763,0
4.19235,0.865133,0
4.20235,0.862615,0
4.21235,0.860075,0
4.13724,0.878623,0
4.14724,0.876225,0
4.15724,0.873804,0
4.16724,0.871362,0
4.17724,0.868898,0
4.18724,0.866412,0
4.19724,0.863905,0
4.20724,0.861376,0
4.21724,0.858825,0
4.22724,0.856253,0
4.15213,0.875045,0
4.16213,0.872614,0
4.17213,0.870161,0
4.18213,0.867686,0
4.19213,0.86519,0
4.20213,0.862672,0
4.21213,0.860132,0
4.22213,0.857571,0
4.23213,0.854988,0
4.24213,0.852384,0
4.16702,0.871418,0
4.17702,0.868954,0
4.18702,0.866469,0
4.19702,0.863962,0
4.20702,0.861433,0
4.21702,0.858883,0
4.22702,0.856312,0
4.23702,0.853719,0
4.24702,0.851104,0
4.25702,0.848469,0
4.18191,0.867742,0
4.19191,0.865246,0
4.20191,0.862728,0
4.21191,0.860189,0
4.22191,0.857628,0
4.23191,0.855046,0
4.24191,0.852443,0
4.25191,0.849818,0
4.26191,0.847172,0
4.27191,0.844505,0
4.1968,0.864017,0
4.2068,0.861489,0
4.2168,0.858939,0
4.2268,0.856368,0
4.2368,0.853776,0
4.2468,0.851162,0
4.2568,0.848527,0
4.2668,0.84587,0
4.2768,0.843193,0
4.2868,0.840494,0
4.21169,0.860245,0
4.22169,0.857685,0
4.23169,0.855103,0
4.24169,0.8525,0
4.25169,0.849876,0
4.26169,0.84723,0
4.27169,0.844564,0
4.28169,0.841876,0
4.29169,0.839167,0
4.30169,0.836437,0
4.22658,0.856425,0
4.23658,0.853833,0
4.24658,0.851219,0
4.25658,0.848585,0
4.26658,0.845929,0
4.27658,0.843252,0
4.28658,0.840554,0
4.29658,0.837834,0
4.30658,0.835094,0
4.31658,0.832333,0
4.24147,0.852557,0
4.25147,0.849933,0
4.26147,0.847288,0
4.27147,0.844622,0
4.28147,0.841935,0
4.29147,0.839226,0
4.30147,0.836497,0
4.31147,0.833747,0
4.32147,0.830975,0
4.33147,0.828184,0
4.25636,0.848642,0
4.26636,0.845987,0
4.27636,0.84331,0
4.28636,0.840613,0
4.29636,0.837894,0
4.30636,0.835154,0
4.31636,0.832394,0
4.32636,0.829613,0
4.33636,0.82681,0
4.34636,0.823988,0
4.27125,0.84468,0
4.28125,0.841994,0
4.29125,0.839286,0
4.30125,0.836557,0
4.31125,0.833807,0
4.32125,0.831036,0
4.33125,0.828245,0
4.34125,0.825432,0
4.35125,0.8226,0
4.36125,0.819746,0
4.28614,0.840672,0
4.29614,0.837953,0
4.30614,0.835214,0
4.31614,0.832454,0
4.32614,0.829673,0
4.33614,0.826872,0
4.34614,0.824049,0
4.35614,0.821207,0
4.36614,0.818343,0
4.37614,0.815459,0
4.30103,0.836616,0
4.31103,0.833867,0
4.32103,0.831097,0
4.33103,0.828306,0
4.34103,0.825494,0
4.35103,0.822661,0
4.36103,0.819809,0
4.37103,0.816935,0
4.38103,0.814041,0
4.39103,0.811127,0
4.31592,0.832514,0
4.32592,0.829734,0
4.33592,0.826933,0
4.34592,0.824111,0
4.35592,0.821269,0
4.36592,0.818406,0
4.37592,0.815522,0
4.38592,0.812618,0
4.39592,0.809694,0
4.40592,0.80675,0
4.33081,0.828366,0
4.34081,0.825555,0
4.35081,0.822723,0
4.36081,0.819871,0
4.37081,0.816998,0
4.38081,0.814104,0
4.39081,0.811191,0
4.40081,0.808257,0
4.41081,0.805302,0
4.42081,0.802328,0
4.34571,0.824173,0
4.35571,0.821331,0
4.36571,0.818468,0
4.37571,0.815585,0
4.38571,0.812682,0
4.39571,0.809758,0
4.40571,0.806814,0
4.41571,0.80385,0
4.42571,0.800866,0
4.43571,0.797862,0
4.35563,0.821351,0
4.36563,0.818489,0
4.37563,0.815606,0
4.38563,0.812703,0
4.39563,0.809779,0
4.40563,0.806835,0
4.41563,0.803871,0
4.42563,0.800887,0
4.43563,0.797883,0
4.44563,0.794859,0
4.37052,0.817082,0
4.38052,0.814189,0
4.39052,0.811276,0
4.40052,0.808342,0
4.41052,0.805388,0
4.42052,0.802415,0
4.43052,0.799421,0
4.44052,0.796407,0
4.45052,0.793373,0
4.46052,0.79032,0
4.38541,0.812767,0
4.39541,0.809844,0
4.40541,0.806901,0
4.41541,0.803938,0
4.42541,0.800954,0
4.43541,0.79795,0
4.44541,0.794927,0
4.45541,0.791883,0
4.46541,0.78882,0
4.47541,0.785737,0
4.4003,0.808408,0
4.4103,0.805455,0
4.4203,0.802482,0
4.4303,0.799488,0
4.4403,0.796475,0
4.4503,0.793442,0
4.4603,0.790389,0
4.4703,0.787316,0
4.4803,0.784223,0
4.4903,0.781111,0
4.41519,0.804004,0
4.42519,0.801021,0
4.43519,0.798018,0
4.44519,0.794995,0
4.45519,0.791952,0
4.46519,0.788889,0
4.47519,0.785807,0
4.48519,0.782704,0
4.49519,0.779583,0
4.50519,0.776441,0
4.43008,0.799555,0
4.44008,0.796542,0
4.45008,0.793509,0
4.46008,0.790456,0
4.47008,0.787384,0
4.48008,0.784291,0
4.49008,0.78118,0
4.50008,0.778048,0
4.51008,0.774898,0
4.52008,0.771728,0
4.44497,0.795061,0
4.45497,0.792018,0
4.46497,0.788956,0
4.47497,0.785873,0
4.48497,0.782772,0
4.49497,0.77965,0
4.50497,0.77651,0
4.51497,0.773349,0
4.52497,0.77017,0
4.53497,0.766971,0
4.45986,0.790522,0
4.46986,0.78745,0
4.47986,0.784359,0
4.48986,0.781247,0
4.49986,0.778116,0
4.50986,0.774966,0
4.51986,0.771796,0
4.52986,0.768607,0
4.53986,0.765399,0
4.54986,0.762172,0
4.47475,0.78594,0
4.48475,0.782839,0
4.49475,0.779718,0
4.50475,0.776578,0
4.51475,0.773418,0
4.52475,0.770239,0
4.53475,0.76704,0
4.54475,0.763823,0
4.55475,0.760586,0
4.56475,0.75733,0
4.48965,0.781315,0
4.49965,0.778184,0
4.50965,0.775034,0
4.51965,0.771865,0
4.52965,0.768676,0
4.53965,0.765469,0
4.54965,0.762242,0
4.55965,0.758996,0
4.56965,0.755731,0
4.57965,0.752447,0
4.50454,0.776646,0
4.51454,0.773486,0
4.52454,0.770308,0
4.53454,0.76711,0
4.54454,0.763892,0
4.55454,0.760656,0
4.56454,0.757401,0
4.57454,0.754127,0
4.58454,0.750834,0
4.59454,0.747522,0
4.51943,0.771934,0
4.52943,0.768746,0
4.53943,0.765538,0
4.54943,0.762312,0
4.55943,0.759066,0
4.56943,0.755802,0
4.57943,0.752518,0
4.58943,0.749216,0
4.59943,0.745895,0
4.60943,0.742555,0
4.53432,0.767179,0
4.54432,0.763962,0
4.55432,0.760726,0
4.56432,0.757471,0
4.57432,0.754198,0
4.58432,0.750905,0
4.59432,0.747594,0
4.60432,0.744263,0
4.61432,0.740915,0
4.62432,0.737547,0
4.54921,0.762382,0
4.55921,0.759136,0
4.56921,0.755872,0
4.57921,0.752589,0
4.58921,0.749287,0
4.59921,0.745967,0
4.60921,0.742628,0
4.61921,0.73927,0
4.62921,0.735893,0
4.63921,0.732499,0
4.56411,0.757542,0
4.57411,0.754268,0
4.58411,0.750976,0
4.59411,0.747665,0
4.60411,0.744336,0
4.61411,0.740987,0
4.62411,0.73762,0
4.63411,0.734235,0
4.64411,0.730831,0
4.65411,0.72741,0
4.579,0.75266,0
4.589,0.749359,0
4.599,0.746039,0
4.609,0.7427,0
4.619,0.739342,0
4.629,0.735967,0
4.639,0.732572,0
4.649,0.72916,0
4.659,0.725729,0
4.669,0.72228,0
4.58893,0.749383,0
4.59893,0.746063,0
4.60893,0.742724,0
4.61893,0.739367,0
4.62893,0.735991,0
4.63893,0.732597,0
4.64893,0.729184,0
4.65893,0.725754,0
4.66893,0.722305,0
4.67893,0.718838,0
4.60382,0.744432,0
4.61382,0.741084,0
4.62382,0.737718,0
4.63382,0.734333,0
4.64382,0.73093,0
4.65382,0.727509,0
4.66382,0.724069,0
4.67382,0.720612,0
4.68382,0.717136,0
4.69382,0.713642,0
4.61871,0.739441,0
4.62871,0.736066,0
4.63871,0.732672,0
4.64871,0.72926,0
4.65871,0.72583,0
4.66871,0.722381,0
4.67871,0.718915,0
4.68871,0.71543,0
4.69871,0.711928,0
4.70871,0.708408,0
4.63359,0.734409,0
4.64359,0.731007,0
4.65359,0.727586,0
4.66359,0.724147,0
4.67359,0.720689,0
4.68359,0.717214,0
4.69359,0.713721,0
4.70359,0.71021,0
4.71359,0.706681,0
4.72359,0.703134,0
4.64849,0.729335,0
4.65849,0.725906,0
4.66849,0.722458,0
4.67849,0.718991,0
4.68849,0.715507,0
4.69849,0.712005,0
4.70849,0.708486,0
4.71849,0.704948,0
4.72849,0.701393,0
4.73849,0.697821,0
4.66338,0.724221,0
4.67338,0.720764,0
4.68338,0.717289,0
4.69338,0.713797,0
4.70338,0.710286,0
4.71338,0.706757,0
4.72338,0.703211,0
4.73338,0.699648,0
4.74338,0.696066,0
4.75338,0.692468,0
4.67827,0.719067,0
4.68827,0.715583,0
4.69827,0.712081,0
4.70827,0.708562,0
4.71827,0.705025,0
4.72827,0.70147,0
4.73827,0.697898,0
4.74827,0.694308,0
4.75827,0.690701,0
4.76827,0.687077,0
4.69316,0.713872,0
4.70316,0.710362,0
4.71316,0.706834,0
4.72316,0.703288,0
4.73316,0.699725,0
4.74316,0.696144,0
4.75316,0.692546,0
4.76316,0.68893,0
4.77316,0.685298,0
4.78316,0.681648,0
4.70805,0.708638,0
4.71805,0.705102,0
4.72805,0.701547,0
4.73805,0.697975,0
4.74805,0.694386,0
4.75805,0.690779,0
4.76805,0.687155,0
4.77805,0.683514,0
4.78805,0.679856,0
4.79805,0.676181,0
4.72294,0.703365,0
4.73294,0.699802,0
4.74294,0.696222,0
4.75294,0.692624,0
4.76294,0.689009,0
4.77294,0.685376,0
4.78294,0.681727,0
4.79294,0.67806,0
4.80294,0.674377,0
4.81294,0.670677,0
4.73784,0.698053,0
4.74784,0.694464,0
4.75784,0.690858,0
4.76784,0.687234,0
4.77784,0.683593,0
4.78784,0.679935,0
4.79784,0.676261,0
4.80784,0.672569,0
4.81784,0.66886,0
4.82784,0.665135,0
4.75273,0.692702,0
4.76273,0.689087,0
4.77273,0.685455,0
4.78273,0.681806,0
4.79273,0.67814,0
4.80273,0.674457,0
4.81273,0.670757,0
4.82273,0.66704,0
4.83273,0.663307,0
4.84273,0.659557,0
4.76762,0.687313,0
4.77762,0.683672,0
4.78762,0.680015,0
4.79762,0.67634,0
4.80762,0.672649,0
4.81762,0.668941,0
4.82762,0.665216,0
4.83762,0.661474,0
4.84762,0.657716,0
4.85762,0.653942,0
4.78251,0.681885,0
4.79251,0.67822,0
4.80251,0.674537,0
4.81251,0.670837,0
4.82251,0.667121,0
4.83251,0.663388,0
4.84251,0.659638,0
4.85251,0.655872,0
4.86251,0.652089,0
4.87251,0.648291,0
4.7974,0.67642,0
4.8074,0.672729,0
4.8174,0.669022,0
4.8274,0.665297,0
4.8374,0.661556,0
4.8474,0.657798,0
4.8574,0.654024,0
4.8674,0.650233,0
4.8774,0.646427,0
4.8874,0.642604,0
4.81229,0.670918,0
4.82229,0.667202,0
4.83229,0.663469,0
4.84229,0.65972,0
4.85229,0.655954,0
4.86229,0.652172,0
4.87229,0.648373,0
4.88229,0.644559,0
4.89229,0.640728,0
4.90229,0.636881,0
4.82222,0.667229,0
4.83222,0.663496,0
4.84222,0.659747,0
4.85222,0.655981,0
4.86222,0.652199,0
4.87222,0.648401,0
4.88222,0.644586,0
4.89222,0.640756,0
4.90222,0.636909,0
4.91222,0.633046,0
4.83711,0.661665,0
4.84711,0.657908,0
4.85711,0.654134,0
4.86711,0.650344,0
4.87711,0.646538,0
4.88711,0.642715,0
4.89711,0.638877,0
4.90711,0.635022,0
4.91711,0.631152,0
4.92711,0.627266,0
4.852,0.656065,0
4.862,0.652284,0
4.872,0.648486,0
4.882,0.644672,0
4.892,0.640841,0
4.902,0.636995,0
4.912,0.633133,0
4.922,0.629254,0
4.932,0.625361,0
4.942,0.621451,0
4.86689,0.65043,0
4.87689,0.646624,0
4.88689,0.642802,0
4.89689,0.638963,0
4.90689,0.635109,0
4.91689,0.631239,0
4.92689,0.627353,0
4.93689,0.623452,0
4.94689,0.619535,0
4.95689,0.615602,0
4.88178,0.644756,0
4.89178,0.640926,0
4.90178,0.63708,0
4.91178,0.633219,0
4.92178,0.629341,0
4.93178,0.625447,0
4.94178,0.621538,0
4.95178,0.617613,0
4.96178,0.613673,0
4.97178,0.609718,0
4.89667,0.639047,0
4.90667,0.635194,0
4.91667,0.631324,0
4.92667,0.627438,0
4.93667,0.623537,0
4.94667,0.619621,0
4.95667,0.615688,0
4.96667,0.611741,0
4.97667,0.607778,0
4.98667,0.6038,0
4.91156,0.633303,0
4.92156,0.629426,0
4.93156,0.625533,0
4.94156,0.621624,0
4.95156,0.617699,0
4.96156,0.61376,0
4.97156,0.609804,0
4.98156,0.605834,0
4.99156,0.601849,0
